ROWNUM,object_id,+PRIVILEGES,project_id,Data.AxisNumber,Data.CompressionAlgorithm,Data.DataLength,Data.DataSize,Data.ImgNumber,Data.InstrumentMode,Data.ObservationMode,Data.OnBoardSoftwareVersion,Data.PlanningId,Data.SimInputConfId,Data.VisNominalChain,Data.VisSequence,Data.VisSequenceEndTime,Data.ObservationDateTime.MJD,Data.ObservationDateTime.OBT,Data.ObservationDateTime.UTC,Data.FrameFitsFile.Format,Data.FrameFitsFile.Version,Data.ExposureTime.Unit,Data.ExposureTime.Value,Data.FrameFitsFile.DataContainer.ChecksumMethod,Data.FrameFitsFile.DataContainer.ChecksumValue,Data.FrameFitsFile.DataContainer.FileName,Data.FrameFitsFile.DataContainer.Filestatus,OBJECT_ID$
1884,030326E4658DCD2BE0632F061AAC37B9,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700992,,"false","ParallelTrapPumping",1970-02-15 10:01:16.593000,60171.754894920676,1970-02-15 09:59:55.084000,2023-08-15 18:07:02.921146,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T174751.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1885,03032F53550DD861E0632F061AACD282,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257472,,"false","ChargeInjection",1970-02-15 16:26:10.177000,60172.021388439025,1970-02-15 16:23:40.084000,2023-08-16 00:30:47.961132,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230816T001411.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1886,0303332E8815DE26E0632F061AAC09CE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257344,,"false","ChargeInjection",1970-02-15 16:01:07.310000,60172.00399257548,1970-02-15 15:58:37.084000,2023-08-16 00:05:44.958522,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230815T234446.000000Z_05_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1887,0303401790ECEFE7E0632F061AAC5775,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700352,,"false","ParallelTrapPumping",1970-02-15 07:31:37.993000,60171.65097112907,1970-02-15 07:30:16.083000,2023-08-15 15:37:23.905552,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T153718.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1888,0303453B9B1EFACFE0632F061AAC8BB6,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700352,,"false","ParallelTrapPumping",1970-02-15 07:38:00.811000,60171.65539243306,1970-02-15 07:36:38.084000,2023-08-15 15:43:45.906216,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T153718.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1889,03034F3ABFA9081AE0632F061AAC0386,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700608,,"false","ParallelTrapPumping",1970-02-15 08:42:18.586000,60171.70005686248,1970-02-15 08:40:57.084000,2023-08-15 16:48:04.912918,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T162853.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1890,030358FFC48C1A84E0632F061AACA995,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700608,,"false","ParallelTrapPumping",1970-02-15 08:23:12.157000,60171.68679295055,1970-02-15 08:21:51.084000,2023-08-15 16:28:58.910928,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T162853.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1891,03035E04B621211CE0632F061AACE696,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700608,,"false","ParallelTrapPumping",1970-02-15 08:29:34.254000,60171.69121425451,1970-02-15 08:28:13.083000,2023-08-15 16:35:20.911590,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T162853.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1892,030361D9834126FFE0632F061AAC2499,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257216,,"false","ChargeInjection",1970-02-15 15:16:38.070000,60171.97310131812,1970-02-15 15:14:08.083000,2023-08-15 23:21:15.953886,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230815T232110.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1893,0303653C05B12AECE0632F061AACEC70,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257216,,"false","ChargeInjection",1970-02-15 15:27:35.229000,60171.98070549804,1970-02-15 15:25:05.087000,2023-08-15 23:32:12.955031,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230815T232110.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1894,0303766455B941D5E0632F061AACFFE1,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700736,,"false","ParallelTrapPumping",1970-02-15 09:01:36.202000,60171.71341336715,1970-02-15 09:00:11.084000,2023-08-15 17:07:18.914922,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T165432.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1895,03038581AEE5548FE0632F061AACCA80,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700864,,"false","ParallelTrapPumping",1970-02-15 09:27:31.372000,60171.73071663793,1970-02-15 09:25:06.083000,2023-08-15 17:32:13.917517,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T172012.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1896,03038F3CAA0E60ABE0632F061AAC719D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3053700992,,"false","ParallelTrapPumping",1970-02-15 09:54:54.352000,60171.750473616696,1970-02-15 09:53:33.084000,2023-08-15 18:00:40.920483,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65596-1-C_20230815T174751.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1897,03039284472B659FE0632F061AAC0975,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257472,,"false","ChargeInjection",1970-02-15 16:15:06.108000,60172.0137032405,1970-02-15 16:12:36.084000,2023-08-16 00:19:43.959979,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230816T001411.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1898,0303ECEA26D7EC60E0632F061AAC12B6,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257728,,"false","ChargeInjection",1970-02-15 16:57:45.066000,60172.043321347475,1970-02-15 16:55:15.083000,2023-08-16 01:02:22.964422,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230816T010217.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1899,0303EFD2655BF071E0632F061AAC798F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257728,,"false","ChargeInjection",1970-02-15 17:12:23.151000,60172.053483402175,1970-02-15 17:09:53.084000,2023-08-16 01:17:00.965948,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230816T010217.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1900,03041A834F0D2D5AE0632F061AAC0375,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087256832,,"false","ChargeInjection",1970-02-15 14:09:53.277000,60171.92674707097,1970-02-15 14:07:23.084000,2023-08-15 22:14:30.946932,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230815T215818.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1901,0304389D3FDB5E2BE0632F061AAC3C4D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257088,,"false","ChargeInjection",1970-02-15 15:09:42.331000,60171.96828649496,1970-02-15 15:07:12.084000,2023-08-15 23:14:19.953164,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230815T225319.000000Z_05_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1902,030456082773863AE0632F061AACF04B,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087257728,,"false","ChargeInjection",1970-02-15 17:07:31.132000,60172.05010376667,1970-02-15 17:05:01.084000,2023-08-16 01:12:08.965441,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230816T010217.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1903,031487AEDDED3505E0632F061AACE96D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087260032,,"false","ChargeInjection",1970-02-16 00:37:10.076000,60172.36236125339,1970-02-16 00:34:40.084000,2023-08-16 08:41:48.012293,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230816T084143.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1904,03149EC1A64052A8E0632F061AAC2DD3,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087260416,,"false","ChargeInjection",1970-02-16 02:14:57.287000,60172.43026646391,1970-02-16 02:12:27.084000,2023-08-16 10:19:35.022482,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65598-1-C_20230816T095837.000000Z_05_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1905,031685C1A2C82451E0632F061AAC0C42,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087262592,,"false","ChargeInjection",1970-02-16 09:18:53.120000,60172.72466512332,1970-02-16 09:16:23.084000,2023-08-16 17:23:31.066655,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65599-1-C_20230816T171629.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1906,0316956708E338A8E0632F061AACAE24,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087262720,,"false","ChargeInjection",1970-02-16 09:44:26.137000,60172.74240820969,1970-02-16 09:41:56.084000,2023-08-16 17:49:04.069317,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65599-1-C_20230816T173825.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1907,0316B251EEA45FA6E0632F061AAC2C94,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087262848,,"false","ChargeInjection",1970-02-16 10:13:14.193000,60172.76240824442,1970-02-16 10:10:44.084000,2023-08-16 18:17:52.072318,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65599-1-C_20230816T180358.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1908,03289761177361F0E0632F061AAC9E99,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2919495808,,"false","Nominal/Short",1970-02-17 04:09:29.722000,60173.50953917154,1970-02-17 04:06:36.084000,2023-08-17 12:13:44.184421,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65602-1-C_20230817T115758.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1909,0328A696A4C87547E0632F061AAC3B0D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2885944192,,"false","FlatField",1970-02-17 13:40:29.199000,60173.90707458412,1970-02-17 13:39:03.083000,2023-08-17 21:46:11.244068,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65604-1-C_20230817T213352.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1910,0329E5AE24D028ABE0632F061AAC3C15,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",3791912832,,"false","Nominal/Short",1970-02-17 09:11:58.876000,60173.71414600835,1970-02-17 09:01:14.084000,2023-08-17 17:08:22.215121,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65603-1-C_20230817T170714.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1911,032B84E65B0C8473E0632F061AAC2A5A,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2885945344,,"false","FlatField",1970-02-17 18:19:50.202000,60174.10106797657,1970-02-17 18:18:24.083000,2023-08-18 02:25:32.273176,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65604-1-C_20230818T020706.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1912,033CD49C8588907BE06330061AAC10A4,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2885946880,,"false","FlatField",1970-02-18 00:32:47.193000,60174.360061481915,1970-02-18 00:31:21.084000,2023-08-18 08:38:29.312037,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65605-1-C_20230818T083152.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1913,03B6A4FCEB1C6E35E06330061AAC0FAE,3,30,2,"CCSDS121_REORDERING",4439008,16,132,"Science","WIDE","3.1.2",2315591936,,"false","Nominal/Short",1970-02-23 21:22:01.691000,60180.22658859783,1970-02-23 21:19:08.084000,2023-08-24 05:26:17.254852,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65625-1-C_20230824T051138.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1914,03C9ED93D6E558C3E06330061AAC98DB,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315600000,,"false","Nominal/Short",1970-02-24 16:26:36.731000,60181.01598814671,1970-02-24 16:15:52.083000,2023-08-25 00:23:01.375876,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65625-1-C_20230825T002238.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1915,03C9F06D11C85B18E06330061AACDCEE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315600128,,"false","Nominal/Short",1970-02-24 16:44:18.842000,60181.028279835205,1970-02-24 16:33:34.084000,2023-08-25 00:40:43.377762,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65625-1-C_20230825T004042.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1916,03DDA38631BAFDB3E06330061AACF82D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2315610624,,"false","ParallelTrapPumping",1970-02-25 17:53:54.438000,60182.08309652173,1970-02-25 17:52:30.083000,2023-08-26 01:59:39.539477,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65626-1-C_20230826T014400.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1917,03DDAC4497E10A89E06330061AACE892,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315610752,,"false","Nominal/Short",1970-02-25 18:14:35.733000,60182.09642987872,1970-02-25 18:11:42.083000,2023-08-26 02:18:51.541522,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65626-1-C_20230826T020351.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1918,03DDAF4F5FCA0DB7E06330061AAC1CA5,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315610752,,"false","Nominal/Short",1970-02-25 18:07:48.721000,60182.086267823666,1970-02-25 17:57:04.084000,2023-08-26 02:04:13.539965,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T020351.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1919,03ED7B76C7576964E06330061AAC1802,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2315612160,,"false","FlatField",1970-02-25 21:34:35.194000,60182.23632596031,1970-02-25 21:33:09.084000,2023-08-26 05:40:18.562970,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65626-1-C_20230826T052350.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1920,03ED8340EDD070CFE06330061AAC4BEE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2315614208,,"false","FlatField",1970-02-26 02:27:23.188000,60182.43965965443,1970-02-26 02:25:57.083000,2023-08-26 10:33:06.594143,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65626-1-C_20230826T101638.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1921,03EDB1AFAB72A4E1E06330061AACA62B,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315619968,,"false","Nominal/Short",1970-02-26 16:13:06.728000,60183.012068077565,1970-02-26 16:10:13.084000,2023-08-27 00:17:22.681901,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65626-1-C_20230827T000222.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1922,03EDBCBE51FDB107E06330061AAC061C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315614336,,"false","Nominal/Short",1970-02-26 02:47:13.728000,60182.45242588079,1970-02-26 02:44:20.083000,2023-08-26 10:51:29.596100,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65626-1-C_20230826T103629.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1923,03EDC27015B3B6F4E06330061AACEC12,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315614464,,"false","Nominal/Short",1970-02-26 02:58:08.848000,60182.45455551421,1970-02-26 02:47:24.084000,2023-08-26 10:54:33.596428,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T105433.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1924,03EDC53E9522B9EBE06330061AACBD47,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315612416,,"false","Nominal/Short",1970-02-25 22:05:12.839000,60182.25112922731,1970-02-25 21:54:28.084000,2023-08-26 06:01:37.565240,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T060137.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1925,03EDCDA8FEAFC196E06330061AACDDA8,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315614720,,"false","Nominal/Short",1970-02-26 03:33:32.715000,60182.479138891154,1970-02-26 03:22:48.083000,2023-08-26 11:29:57.600196,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T112957.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1926,03EDDAD7C38FCEDBE06330061AAC1728,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315620096,,"false","Nominal/Short",1970-02-26 16:24:01.843000,60183.01419771097,1970-02-26 16:13:17.084000,2023-08-27 00:20:26.682228,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230827T002026.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1927,03EDE0827A5ED500E06330061AAC73B2,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315614848,,"false","Nominal/Short",1970-02-26 03:53:45.789000,60182.49317826792,1970-02-26 03:43:01.083000,2023-08-26 11:50:10.602348,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T114948.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1928,03EDEB7363CBE175E06330061AACDC0A,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315613056,,"false","Nominal/Short",1970-02-25 23:36:05.830000,60182.31424276524,1970-02-25 23:25:21.085000,2023-08-26 07:32:30.574917,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T073230.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1929,03EDEE0FF9B5E3E7E06330061AAC2370,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315612928,,"false","Nominal/Short",1970-02-25 23:25:10.726000,60182.31211313181,1970-02-25 23:22:17.083000,2023-08-26 07:29:26.574589,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65626-1-C_20230826T071448.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1930,03F02BFB4444820CE06330061AAC7570,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315618432,,"false","Nominal/Short",1970-02-26 12:26:24.903000,60182.84918584409,1970-02-26 12:15:40.084000,2023-08-26 20:22:49.656929,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T202227.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1931,03F059539DEDB01AE06330061AAC11FE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2315617792,,"false","ChargeInjection",1970-02-26 11:00:25.065000,60182.79519269271,1970-02-26 10:57:55.083000,2023-08-26 19:05:04.648651,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65626-1-C_20230826T184933.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1932,03F05E0C28A1B47FE06330061AAC223C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2315616768,,"false","ChargeInjection",1970-02-26 08:34:03.072000,60182.69354899383,1970-02-26 08:31:33.083000,2023-08-26 16:38:42.633067,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65626-1-C_20230826T162311.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1933,03F06386DDA7B9D7E06330061AACD6E3,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315616768,,"false","Nominal/Short",1970-02-26 08:26:46.712000,60182.682773511755,1970-02-26 08:16:02.083000,2023-08-26 16:23:11.631415,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T162311.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1934,03F06D1EE6F2C345E06330061AAC0AE0,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315618176,,"false","Nominal/Short",1970-02-26 11:48:37.901000,60182.822947371606,1970-02-26 11:37:53.084000,2023-08-26 19:45:02.652907,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230826T194502.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1935,03F1B7B786CB8ED2E06330061AAC93BE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315620736,,"false","Nominal/Short",1970-02-26 17:55:02.886000,60183.07740384164,1970-02-26 17:44:18.084000,2023-08-27 01:51:27.691918,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230827T015127.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1936,03F1BA64D5EE9165E06330061AAC63DF,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315620480,,"false","Nominal/Short",1970-02-26 17:26:25.729000,60183.06298251975,1970-02-26 17:23:32.083000,2023-08-27 01:30:41.689706,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65626-1-C_20230827T011541.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1937,03F1EB6748A5C914E06330061AAC7FF5,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2315620352,,"false","ParallelTrapPumping",1970-02-26 17:07:49.222000,60183.04964916276,1970-02-26 17:04:20.083000,2023-08-27 01:11:29.687662,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65626-1-C_20230827T005550.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1938,03F1F1648C1ACEE6E06330061AAC4523,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315621120,,"false","Nominal/Short",1970-02-26 18:50:39.949000,60183.116026595366,1970-02-26 18:39:55.084000,2023-08-27 02:47:04.697839,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230827T024704.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1939,03F1F9A39E27D72DE06330061AACE3E1,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315620608,,"false","Nominal/Short",1970-02-26 17:44:07.720000,60183.075274208226,1970-02-26 17:41:14.083000,2023-08-27 01:48:23.691591,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65626-1-C_20230827T013345.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1940,03F1FC541E9CD97FE06330061AAC0EB6,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315621120,,"false","Nominal/Short",1970-02-26 18:57:26.732000,60183.12618865042,1970-02-26 18:54:33.083000,2023-08-27 03:01:42.699396,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65626-1-C_20230827T024704.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1941,03F1FF1E107ADC17E06330061AAC408B,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2315620992,,"false","Nominal/Short",1970-02-26 18:32:57.780000,60183.10373490689,1970-02-26 18:22:13.084000,2023-08-27 02:29:22.695955,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65626-1-C_20230827T022900.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
1942,03F2049EE4A5E176E06330061AAC0351,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2315620864,,"false","ParallelTrapPumping",1970-02-26 18:19:32.501000,60183.09871174982,1970-02-26 18:14:59.084000,2023-08-27 02:22:08.695185,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65626-1-C_20230827T020909.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
